OccurrenceID,GUID,Herbarium,Collection,Dataset,Accession,Catalog,Barcode,Other Catalog Numbers,Information Withheld,Basis of Record,Family,Accepted Name,Scientific Name,Notho Genus,Genus,Notho Species,Specific Epithet,Specific Authors,Infraspecific Rank,Notho Infraspecies,Infraspecific Epithet,Infraspecific Authors,Hybrid Symbol,2nd Notho Genus,2nd Genus,2nd Notho Species,2nd Specific Epithet,2nd Specific Authors,2nd Infraspecific Rank,2nd Notho Infraspecies,2nd Infraspecific Epithet,2nd Infraspecific Authors,Cultivar,Name Qualifier,Qualifier Position,Type Specimen?,Type Status,Specimen Notes,Phenology,Origin,Cultivated?,Imaged?,Site Number,Collector,Collector Number,Other Collectors,Day Collected,Month Collected,Year Collected,Verbatim Collection Date,Country,State or Province,County,Locality,Site Description,Verbatim Elevation,Minimum Elevation in Meters,Maximum Elevation in Meters,Verbatim Coordinates,Decimal Latitude,Decimal Longitude,Valid LatLng,Geodetic Datum,Coordinate Uncertainty in Meters,Georeferenced By,Georeference Sources,Georeference Remarks,,,,,,,,,,,,,,,
112809,8f831389-16dd-4943-b452-dfd0eab18cf2,WTU,Vascular Plants,,215312,,WTU-V-032262,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,A. R. Kruckeberg,5065,,9,7,1960,,U.S.A.,Washington,Kittitas,"Just east of wooded ridge connecting Hakwins Mountain and Esmerelda Peaks, along De Roux-Boulder Creek trail, 200 yards east of and below Fortune Creek turnoff. Upper North Fork Teanaway River drainage.",On extremely barren slope of serpentine origin.,,,,,47.43951,-120.97864,Y,WGS 84,2000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
112820,5c3700db-a05b-4baf-a79f-3e79dd634a6f,WTU,Vascular Plants,,215310,,WTU-V-032255,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,An unusual occurrence on non-serpentine soil!,Fruits,Native,N,Y,,A. R. Kruckeberg,5013,,23,6,1960,,U.S.A.,Washington,Kittitas,Steep south facing open slope along trail to Koppen Peak via Johnson Creek. Slope extends to ridge overlooking N. fork Teanaway river. Near summit of talus along Koppen Mtn. Ridge.,Sandstone parent material suppoerting. Arctostaphylos nevadensis and pachystima.,5000 ft.,1524,,T22N R15E S14 SW 1/4,47.39188,-120.931968,Y,WGS 84,800,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
112816,9c3343d6-c625-44be-be2b-ec2615bd7ebb,WTU,Vascular Plants,,180156,,WTU-V-032261,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,Flowers Purple.,Fruits,Native,N,Y,,C. L. Hitchcock,20334,,17,7,1954,,U.S.A.,Washington,Kittitas,"Circa 6 miles west of Mission Peak, circa 20 miles northeast of Liberty, Wenatchee Mountains.",Sandy slope.,,,,,47.3001,-120.52531,Y,WGS 84,10000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
3974767,8a1f9b04-0236-41a3-a57d-813d09f1cb3b,WS,,,,230643,,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30752975.,vegetative,,N,N,,C.L. Hitchcock,20339,,17,7,1954,7/17/54,United States,Washington,Kittitas,"S. of Cashmere, ca 6 miles W of Mission Peak, sandstone cliffs of Wenatchee Mts.",,,,,,47.285209,-120.567756,Y,,,,Estimated,,,,,,,,,,,,,,,,
112775,bb56b7a9-b836-4dbb-9bdf-7d8ed05c0d0e,WTU,Vascular Plants,,189764,,WTU-V-083626,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,A. R. Kruckeberg,2964,,24,6,1952,,U.S.A.,Washington,Kittitas,"About 1 mile below Scatter Creek, upper Cle Elum River.","On steep, open, decomposing serpentine talus with scattered Tsuga Mertensiana - Douglas Fir.",,,,,47.482495,-121.044727,Y,WGS 84,1000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
112806,76ee2c09-682c-4ff8-a108-b65c0263f9a7,WTU,Vascular Plants,,172544,,WTU-V-17095,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,17051,,5,7,1952,,U.S.A.,Washington,Chelan,"Near Blewett Pass, Wenatchee Mountains.",Moist rocky alpine slopes.,4000 ft.,1220,,,47.33556,-120.57778,Y,WGS84,5000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
3974857,de0ddb35-22cf-466f-9250-1cb87be441a6,WS,,,,236238,,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30753065.,vegetative,,N,N,,A.R. Kruckeberg,2964,,24,6,1952,6/24/52,United States,Washington,Kittitas,"About a mile below Scatter Creek, upper Cle Elum River.","On steep, open, decomposing serpentine talus, Tsuga mertensiana-Douglas Fir.",,,,,47.17722,-120.99583,Y,,,,Estimated,,,,,,,,,,,,,,,,
112110,31754681-d61a-4dd3-ac21-7f37ca7d8f37,WTU,Vascular Plants,,181879,,WTU-V-083629,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,A. R. Kruckeberg,2623,,8,1,1950,,U.S.A.,Washington,Kittitas,Teanaway-Turnpike Basin Trail. Wenatchee mountains.,Dry exposed serpentine ridge.,6800 ft.,2073,,,47.42636,-120.89671,Y,WGS 84,10000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
112782,88b802a8-3d53-45b6-a188-d0aebb49be83,WTU,Vascular Plants,,169157,,WTU-V-032260,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,A. R. Kruckeberg,2555,,6,8,1950,,U.S.A.,Washington,Kittitas,"Along Iron Peak Trail, North Fork Teanaway River Watershed, Wenatchee Mountains.",On sterile serpentine slope.,,,,,47.42108,-120.92147,Y,WGS 84,1200,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
996458,60ffa387-13e8-4ce8-b742-d43e2f9ad98c,ID,Vascular Plants,,13415,,ID128166,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,,N,Y,,A. R. Kruckeberg,2555,,6,8,1950,,U.S.A.,Washington,Kittitas,"Along Iron Peak Trail, N Fk Teanaway River watershed, Wenatchee Mountains.",On sterile serpentine slope.,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249658,8d5046d7-4d71-44d1-a12a-de5f200c863e,IDS,Vascular Plants,,2017.001,,IDS0055546,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,,N,Y,,A. R. Kruckeberg,2555,,6,8,1950,,U.S.A.,Washington,Kittitas,"Along Iron Peak Trail, North Fork Teanaway River Watershed, Wenatchee Mts.","On sterile, serpentine slope.",,,,,,,,,,,,,,,,,,,,,,,,,,,
3975049,7868b5ed-3f29-4994-9ea2-10ea52c739f4,WS,,,,199909,,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30753257.,vegetative,,N,N,,A.R. Kruckeberg,2555,,6,8,1950,8/6/50,United States,Washington,Kittitas,"Along Iron Peak Trail, North Fork Teanaway River Watershed, Wenatchee Mts.",On sterile serpentine slope.,,,,,47.25167,-120.87694,Y,,,,Estimated,,,,,,,,,,,,,,,,
112078,db8ff04b-b3c6-4565-9b23-0e4f6a4c12b0,WTU,Vascular Plants,,45616,,WTU-V-083628,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Flowers,Native,N,Y,,C. L. Hitchcock,3289,V. L. Marsh,1,5,1938,,U.S.A.,Washington,Kittitas,East of Liberty.,Bare serpentine hills.,3200 ft.,976,,,47.25389,-120.66417,Y,WGS 84,10000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
3975684,bc611475-6938-4d65-ab36-69e31447dd33,WS,,,,91571,,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30753915.,vegetative,,N,N,,C.L. Hitchcock,3289,V.L. Marsh,1,5,1938,5/1/38,United States,Washington,Kittitas,East of Liberty.,Bare serpentine hills.,3200 ft,3200,,,47.25389,-120.66417,Y,,,,Estimated,,,,,,,,,,,,,,,,
112121,4ef17822-b792-4181-a4b5-ba52e9af0287,WTU,Vascular Plants,,4821JWT,,WTU-V-083701,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,11553,,25,5,1935,,U.S.A.,Washington,Kittitas,Near Liberty.,High open rocky ridge.,3000 ft.,915,,,47.25389,-120.66417,Y,WGS 84,5000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
112793,a0ef4830-791e-4794-bece-6553f6e0e8f4,WTU,Vascular Plants,,34345,,WTU-V-083702,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,11553,,25,5,1935,,U.S.A.,Washington,Kittitas,Near Liberty.,High open rocky ridge.,,,,,47.25389,-120.66417,Y,WGS 84,5000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
112787,52cc5e62-7a48-492f-a70b-4035b51eaae7,WTU,Vascular Plants,,8593JWT,,WTU-V-083632,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,10497,,12,5,1934,,U.S.A.,Washington,Kittitas,Along Boulder Creek.,Serpentine rock slides.,3500 ft.,1067,,,47.207938,-120.402164,Y,WGS 84,3000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
112831,a6c3a307-9153-4389-b78e-fb1efa74f156,WTU,Vascular Plants,,25798,,WTU-V-083627,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,10497,,12,5,1934,,U.S.A.,Washington,Kittitas,Along Boulder Creek.,Rock slides.,3500 ft.,1067,,,47.207938,-120.402164,Y,WGS 84,3000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
112789,cedef67a-85ed-4408-a2cc-f86da2c220d3,WTU,Vascular Plants,,8301JWT,,WTU-V-083624,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,9001,,11,6,1933,,U.S.A.,Washington,Chelan,"Stuart Ridge, Wenatchee Mountains.",Crest of ridge.,4000 ft.,1220,,,47.47024,-120.78503,Y,WGS84,13000,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
112798,788150cb-44ee-4e0a-94db-657f933bd38c,WTU,Vascular Plants,,4813JWT,, WTU-V-083630,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,N,,J. William Thompson,9311,,5,7,1933,,U.S.A.,Washington,Chelan,"Tronson Ridge, Wenatchee Mountains.",Open rocky crest.,4000 ft.,1220,,,47.377778,-120.559167,Y,NAD 27,4000,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
112825,b387432b-4805-4bc2-bbb9-2b934dcd048b,WTU,Vascular Plants,,26688,,WTU-V-083631,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,9311,,5,7,1933,,U.S.A.,Washington,Chelan,"Tronson Ridge, Wenatchee Mountains.",Open rocky crest.,4000 ft.,1220,,,47.377778,-120.559167,Y,NAD 27,4000,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
3250032,785e4e8d-e102-4a15-b361-ce7de0379c6c,EWU,Vascular Plants,,3785,,,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,9311,,5,7,1933,,U.S.A.,Washington,Chelan,Tronson Ridge,Open rocky crest.,4000 ft.,1220,,,47.378611,-120.565833,Y,WGS 84,2000,Robert F. Steinauer,Google Earth,,,,,,,,,,,,,,,,
112115,f69afe99-eae2-430c-b0c9-8f048a83f87c,WTU,Vascular Plants,,4822JWT,,WTU-V-083703,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fertile,Native,N,Y,,J. William Thompson,8723,,13,7,1932,,U.S.A.,Washington,Kittitas,"At head of Beverly Creek, Wenatchee Mountains.",Rocky slopes at head of Beverly Creek.,5500 ft.,1677,,,47.416844,-120.885428,Y,WGS 84,3000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
112126,b03dacc0-bdce-4db2-837d-1bbb4541623d,WTU,Vascular Plants,,4816JWT,,WTU-V-083633,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,8299,,21,5,1932,,U.S.A.,Washington,Chelan,"Tronson Creek, Wenatchee Mountains.",Alpine ridge above creek.,3000 ft.,915,,,47.363563,-120.576778,Y,WGS84,7000,WTU Staff,Georeferenced,,,,,,,,,,,,,,,,
112795,a3198399-d6e7-406e-8b6e-7f42330c80d2,WTU,Vascular Plants,,8321JWT,,WTU-V-083699,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,8594,,25,6,1932,,U.S.A.,Washington,Chelan,"Slopes of Tronson Ridge, Wenatchee Mountains.",,3000 ft.,915,,,47.378872,-120.558257,Y,WGS 84,4000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
3975994,67d2e900-612a-4e44-8dd5-cd4f374f3c8f,WS,,,,100638,,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30754225.,vegetative,,N,N,,J.W. Thompson,8594,,25,6,1932,6/25/32,United States,Washington,Chelan,Tronson Creek Ridge.,Rocky slopes.,3000 ft,3000,,,47.37833,-120.56361,Y,,,,Estimated,,,,,,,,,,,,,,,,
112111,585f4c81-422e-423b-8d9f-72d9cae7896f,WTU,Vascular Plants,,4869JWT,,WTU-V-083635,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,6625,,13,6,1931,,U.S.A.,Washington,Chelan,"Iron Mountain, Wenatchee Mountains.",Open rocky crest of mountain.,6000 ft.,1829,,,47.41222,-120.71417,Y,WGS 84,2000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
112778,04535cd5-06c4-4ef5-b28c-eff438e3fc5a,WTU,Vascular Plants,,4868JWT,,WTU-V-083704,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fertile,Native,N,Y,,J. William Thompson,6493,,23,5,1931,,U.S.A.,Washington,Chelan,"Tumwater Mountain, Wenatchee Mountains.",Open rocky slopes.,,,,,47.61611,-120.70028,Y,WGS84,2000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
112801,ef692847-b60a-4b3f-b01f-8f5e67d6e955,WTU,Vascular Plants,,4771JWT,,WTU-V-032256,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,6661,,13,6,1931,,U.S.A.,Washington,Kittitas,"Near mouth of Beverly Creek, Wenatchee Mountains.",Rocky crest of ridge.,4000 ft.,1220,,,47.372454,-120.877017,Y,WGS 84,2000,WTU Staff,GeoLocate,,,,,,,,,,,,,,,,
112118,190bf5a3-dd0d-4089-a0b5-b22e6ccf04d0,WTU,Vascular Plants,,4817JWT,,WTU-V-083700,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,,Fruits,Native,N,Y,,J. William Thompson,5880,,20,8,1930,,U.S.A.,Washington,Kittitas,"Head of Beverly Creek, Wenatchee Mountains.",Alpine slopes.,5000 ft.,1524,,,47.421607,-120.891952,Y,WGS 84,10000,Jim Duemmel,Digital Map,,,,,,,,,,,,,,,,
3976055,f79faaf4-bbec-4737-88e0-37fe97a3a796,WS,,,,64460,,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,Https://intermountainbiota.org/portal/collections/individual/index.php?occid=30754286.,vegetative,,N,N,,H. St. John; W.W. Eggleston,9503,"R.G. Beals, F. Warren",18,5,1928,5/18/28,United States,Washington,Chelan,Chiwaukum.,Dry serpentine slope.,,,,,47.69056,-120.73472,Y,,,,Estimated,,,,,,,,,,,,,,,,
112826,3dfa67c7-c8fe-45a9-ae5c-ee1cf6b0414e,WTU,Vascular Plants,,17028,,WTU-V-083698,,,PreservedSpecimen,Apiaceae,Lomatium cuspidatum,Lomatium cuspidatum,,Lomatium,,cuspidatum,,,,,,,,,,,,,,,,,,,N,,"Gift from Herb. W. S. C. Pullman, per Dr. Lincoln Constance 1935.",Fruits,Native,N,Y,,J. H. Sandberg,808,J. B. Leiberg,28,8,1893,,U.S.A.,Washington,Chelan,Mount Stuart.,,4000-5000 ft.,1220,1524,,47.475118,-120.903144,Y,WGS 84,3000,Dan Post,GeoLocate,,,,,,,,,,,,,,,,
3449130,ac2e64b4-8651-497e-bb78-2da1f1492747,CIC,Vascular Plants,,57735,,,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,"Associates - Allium crenulatum / Camassia quamash ssp. maxima / Cladonia sp. / Lewisia columbianum var. rupicola / Luzula comosa var. laxa / Micranthes ferruginea / Spiraea splendens / Vaccinium cespitosum ; Phenology:  mid fruit to late flowering, flowers yellow; taprooted; abundant at this location; saturated moss mat; population perhaps 2000 plants, mostly in discrete dense patches. ",,,N,Y,,Mark Darrach,1176,,8,6,2020,,U.S.A.,Oregon,Lincoln,1.86km SSW of Lost Prairie ACEC,"Slope: none, Aspect: flat; Substrate - porphyritic basalt with thin organic-rich soil carapace; Landform: toe slope",931 m.,931,,"44.98831° N,  123.76711° W",44.98831,-123.76711,Y,WGS 84,,,,,,,,,,,,,,,,,,,
3283312,d8e7bce7-5747-40a4-9dbd-23bbdb51267d,HPSU,Vascular Plants,,21614,,,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,"10's of plants. This site seemingly drier than other nearby, higher elevation meadows with this species.",Flowers,Native,N,Y,,Dominic Maze,1252,Angie Kimpo,24,5,2019,,U.S.A.,Oregon,Multnomah,Bull Run Watershed. Small meadow on Talapus Ridge next to Forest Service road along Bonneville Power right of way.,"Small meadow with Cupressus nootkatensis, Spiraea splendens, Agrostis scabra. ",3580 ft.,1091,,,45.57213,-121.981722,Y,WGS 84,,Dominic Maze,Digital Map,,,,,,,,,,,,,,,,
3093387,5b8864b2-eefb-413e-af90-33242f9ce143,SRP,Vascular Plants,,61236,,,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,"1000's of plants present, many plants vegetative, forming dense carpets.",,,N,Y,,Nick Otting,4914,A. Kimpo,22,8,2016,,U.S.A.,Oregon,Multnomah,Cascade Mountains. Bull Run Watershed. Meadow just W of Talapus Mountain Road. 1.0 miles E of Palmer Lake and 34 air miles E of downtown Portland.,"Wet meadow with mosaic of forbs and low-growing shrubs. with Vaccinium oxycoccos, Spiraea densiflora, Tofieldia glutinosa, Parnassia fimbriata.",3625 ft.,1105,,"45.565163° N,  121.974544° W",45.565163,-121.974544,Y,WGS 84,,,Specimen Label,,,,,,,,,,,,,,,,
3256012,94cd2812-d32b-42af-ba50-b0623c69b61b,CIC,Vascular Plants,,53622,,,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,"With Vaccinium oxycoccos, Spiraea densiflora, Tofieldia glutinosa, Parnassia fimbriata",Flowers,,N,Y,,Nick Otting,4914,Angie Kimpo,22,8,2016,22-Aug-16,U.S.A.,Oregon,,"Cascade Mountains. Bull Run Watershed. Meadow just west of Talapus Mountain Road, 1.0 miles east of Palmer Lake and 34 air miles east of downtown Portland.","Wet meadow with mosaic of forbs and low-growing shrubs. Thousands of plants present; many plants vegetative, forming dense carpets.",3625 ft.,1105,,"45.565163° N,  121.974544° W",45.565163,-121.974544,Y,WGS 84,,,Specimen Label,,,,,,,,,,,,,,,,
4371152,{D5C7E5E0-2D63-403B-9DD9-7C83A345C142},OSC,V,,,OSC-V-259790,,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,"Thousands of plants present; many plants vegetative, forming dense carpets. Https://oregonflora.org/collections/individual/index.php?occid=4195608.",flowers,wild collection,N,N,,Nick Otting,,Angie Kimpo,,,2016,,United States,Oregon,Multnomah,,"Vaccinium oxycoccos, Spiraea densiflora, Tofieldia glutinosa, Parnassia fimbriata.",,,,,,,,,,,,,,,,,,,,,,,,,,,
190357,102c9317-d3bf-4759-8e54-c43babca4a3c,WTU,Vascular Plants,,398382,,WTU-V-005539,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,"Common and abundant in open, wet soil; flowers yellow.",Flowers,Native,N,Y,,David Giblin,5362,Julie Monahan,19,7,2014,,U.S.A.,Washington,Yakima,Okanogan-Wenatchee National Forest. William O. Douglas Wilderness. 1 kilometer southeast of Twin Sisters Lakes. Blankenship Lakes Loop Trail.,Seasonally wet meadows with shallow ponds from melting snow.,1630 m.,1630,,"46.4247° N,  121.3629° W",46.730941,-121.361111,Y,WGS 84,398,David Giblin,Digital Map,,,,,,,,,,,,,,,,
3235408,985a1a5b-55b9-4306-ac8f-8fe23c41963c,HPSU,Vascular Plants,,17689,,,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,Saddle Bag Mountain is the correct name. Site visited by Mark Darrach in June 2020: several discrete dense patches; estimated population at over 1000 individuals; over 90% vegetative only; root crown scars on one specimens indicate plant approximately 135 years old.,Flowers,,N,Y,,John A. Christy,10358-1,Nathan Marcy,23,5,2012,,U.S.A.,Oregon,Lincoln,"Saddle Bag (Saddleback) Mountain area, Forest Capital Partners timberland, 9.5 mi WSW of Grand Ronde, 0.8 mi SW of Lost Prairie ACEC. On S side of spur off BLM Road 7-9-3.1.","Horizontal shelf of basalt in small rock outcrop and bald. Perched water table draining in small channels. With Cladonia, Stereocaulon, Pleurozium schreberi, Polytrichum commune, Polytrichum juniperinum, Racomitrium heterophyllum, Xerophyllum tenax, Lewisia columbiana, Allium crenulatum, dwarfed Gaultheria shallon, and Vaccinium caespitosum. Surrounded by second-growth forest of Tsuga heterophylla, Thuja plicata, Abies amabilis, and Pseudotsuga menziesii.",3050 ft.,930,,"44.988396° N,  123.766977° W; T7S, R9W, NE4 SE4 Sec. 3",44.988396,-123.766977,Y,,,John Christy,Specimen Label,,,,,,,,,,,,,,,,
184388,fe12073f-6ebb-4572-a527-5a5b9a11f819,WTU,Vascular Plants,,388307,,,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,Scattered in scree; flowers yellow.,Fruits,Native,N,N,,David Giblin,3969,"Alex D. Harkness, Don Knoke",14,7,2011,,U.S.A.,Washington,Yakima,Okanogan-Wenatchee National Forest. Below and to northeast of Little Bald Mountain. West of Forest Service Road 1600 at eastern edge of deep basin.,West-facing scree and dry soil slope with Delphinium nuttallianum and Eriogonom compositum.,,,,"46.90872° N,  121.15114° W",46.90872,-121.15114,Y,WGS 84,30,,GPS,,,,,,,,,,,,,,,,
152062,75ef39f4-f9c6-432d-8f52-36de2bcc8f6c,WTU,Vascular Plants,,366539,,WTU-V-019419,,,PreservedSpecimen,Apiaceae,Tauschia stricklandii,Tauschia stricklandii,,Tauschia,,stricklandii,,,,,,,,,,,,,,,,,,,N,,"Flowers bright yellow; locally common in mesic, well drained Carex nigricans meadows.",Flowers & Fruits,Native,N,Y,,Ben Legler,3597,,9,8,2006,,U.S.A.,Washington,Pierce,Mount Rainier National Park. Basin 0.5 mile west of Knapsack Pass and 0.5 mile northeast of Mowich Lake Campground.,"Gentle northwest-facing slope with heath meadows, flowing seeps, and smooth exposed bedrock patches, with Phyllodoce, Cassiope, Pedicularis, Mimulus, Saxifraga, and small conifers.",5460 ft.,1665,,46° 56' 7 N,"  121° 51' 12"" W; UTM Zone 10", 587280.827E," 5198609.923N""",46.935278,-121.853333,Y,WGS 84,30,WTU Staff,,UTM calculated from Lat-Lon.,,,,,,,,,,,,
