scientific_name,datetime,description,place_guess,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,uncertainty,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated,OccurrenceID,GUID,Herbarium,Accession,Family,Specimen.Notes,Phenology,Collector,Day.Collected,Month.Collected,Year.Collected,State.or.Province,County,Locality,Site.Description,Verbatim.Coordinates,Valid.LatLng,Original.Geodetic.Datum,Georeferenced.By,Georeference.Sources,Georeference.Remarks,was_wgs84,FID,geometry
Chaenactis thompsonii,2022-07-28 13:56:00 -0700,"last (most northern, highest elevation) plant that I saw in a 500 m section of common C. thompsonii on this trail. all are on a single extended rocky probable serpentine slope. some of the observations look similar but I am pretty sure they are all different plants. photo overkill :-)","Kittitas County, WA, USA",,Thompson's Pincushion,https://www.inaturalist.org/observations/128462985,https://inaturalist-open-data.s3.amazonaws.com/photos/218207773/medium.jpeg,jhorthos,128462985,Thompson's Pincushion,Plantae,144057,1,0,2022/07/28 1:56 PM,2022-07-28,2022-07-28 20:56:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-29 15:43:55 UTC,2022-09-05 22:17:11 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8828805556, 47.4151083333)"
Chaenactis thompsonii,2022-07-28 12:22:00 -0700,,"Kittitas County, WA, USA",,Thompson's Pincushion,https://www.inaturalist.org/observations/128455110,https://inaturalist-open-data.s3.amazonaws.com/photos/218193567/medium.jpeg,jhorthos,128455110,Thompson's Pincushion,Plantae,144057,1,0,2022/07/28 12:22 PM,2022-07-28,2022-07-28 19:22:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-29 14:49:52 UTC,2022-09-05 22:17:11 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8811722222, 47.4126388889)"
Chaenactis thompsonii,2022-07-28 11:45:00 -0700,"plant looks a bit stressed, probably drying up","Kittitas County, WA, USA",,Thompson's Pincushion,https://www.inaturalist.org/observations/128395319,https://inaturalist-open-data.s3.amazonaws.com/photos/218086440/medium.jpeg,jhorthos,128395319,Chaenactis thompsonii,Plantae,144057,3,0,2022/07/28 11:45 AM,2022-07-28,2022-07-28 18:45:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-29 02:26:26 UTC,2025-01-31 18:09:05 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8825, 47.4089444444)"
Chaenactis thompsonii,2022-07-23 15:52:00 -0700,,"Kittitas County, WA, USA",,Thompson's Pincushion,https://www.inaturalist.org/observations/127872307,https://inaturalist-open-data.s3.amazonaws.com/photos/217136580/medium.jpeg,jhorthos,127872307,Thompson's Pincushion,Plantae,144057,1,0,2022/07/23 3:52 PM,2022-07-23,2022-07-23 22:52:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-25 17:41:55 UTC,2025-01-31 22:45:07 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9348222222, 47.4508666667)"
Chaenactis thompsonii,2022-07-23 15:48:00 -0700,none yet in flower but locally common,"Kittitas County, WA, USA",,Thompson's Pincushion,https://www.inaturalist.org/observations/127682662,https://inaturalist-open-data.s3.amazonaws.com/photos/216793733/medium.jpeg,jhorthos,127682662,Thompson's Pincushion,Plantae,144057,1,0,2022/07/23 3:48 PM,2022-07-23,2022-07-23 22:48:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-24 14:59:11 UTC,2025-02-01 00:37:21 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9350194444, 47.4510527778)"
Chaenactis thompsonii,2022-07-15 12:21:00 -0700,,"Kittitas County, WA, USA",,Thompson's Pincushion,https://www.inaturalist.org/observations/127672987,https://inaturalist-open-data.s3.amazonaws.com/photos/216777042/medium.jpeg,jhorthos,127672987,Thompson's Pincushion,Plantae,144057,1,0,2022/07/15 12:21 PM,2022-07-15,2022-07-15 19:21:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-07-24 13:54:26 UTC,2025-02-01 00:45:38 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8581166667, 47.4177861111)"
Chaenactis thompsonii,2021-08-01 14:42:30 -0700,,"Okanogan-Wenatchee National Forest, Cle Elum, WA, US",,Thompson's Pincushion,https://www.inaturalist.org/observations/89595977,https://inaturalist-open-data.s3.amazonaws.com/photos/147973823/medium.jpg,ave-llan,89595977,Thompson's Pincushion,Plantae,144057,3,0,Sun Aug 01 2021 14:42:30 GMT-0700 (PDT),2021-08-01,2021-08-01 21:42:30 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,238247,John Leszczynski,2021-08-02 03:45:58 UTC,2022-06-27 22:14:39 UTC,research,CC-BY,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8580633333, 47.41797)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3778131,e884a15e-a94b-444a-b0a2-ca5117cc60a4,WTU,,Asteraceae,"Common throughout area; stems lax, multiple from base; perennial.",Flowers,Payton Danosky,10,7,2024,Washington,Kittitas,"Okanogan-Wenatchee National Forest. Wenatchee Mountains, Small Fortune Peak summit area.","Phlox diffusa, Chaenactis thompsonii, and Packera streptanthifolia common. Serpentine and other ultramafic rocks primary geological influences.","47.46345° N,  120.96522° W",Y,WGS84,,GPS,,TRUE,1,"c(-120.96522, 47.46345)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4159221,cd67ed40-b25a-4d13-b890-c483af82d261,WS,,Asteraceae,Highly browsed. 20 plants observed. Widely scattered on upper slope amid bedrock. Https://intermountainbiota.org/portal/collections/individual/index.php?occid=31112756.,Vegetative,Walter Fertig,19,6,2022,Washington,Kittitas,"East Cascades ecoregion: Wenatchee Mountains, west slope of Iron Mountain south of Iron Mountain Trail and north of Eldorado Creek, east of DeRoux Campground. T22N R15E S11 SE4 NW4.","Steep west and southwest-facing slope of serpentine talus and bedrock with scattered Pinus ponderosa, Pseudotsuga menziesii, and Pinus albicaulis. Veg cover 10-20% or less.",,Y,WGS84,Fertig,,,TRUE,1,"c(-120.9283, 47.4158)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3498766,06b0dd48-4f76-4a39-8992-980a7a5120b8,WTU,425709,Asteraceae,"White/pink corollas, uncommon on south facing slope.",Flowers,Ava Kloss-Schmidt,6,7,2021,Washington,Kittitas,"Okanagon-Wenatche National Forest, Earl Peak.","Exposed ridge line and summit area with mixed geology: potentilla tweedy, erigeron compositus, polystichum sp., white bark pine.","47.40994° N,  120.64286° W",Y,WGS84,Jim Duemmel,GeoLocate,,TRUE,1,"c(-120.843697, 47.409564)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500478,296a0d09-ee3f-4a79-b69c-4a6bad9eee4c,WTU,425691,Asteraceae,,Flowers,David Giblin,7,7,2021,Washington,Kittitas,Okanogan-Wenatchee National Forest. Navaho Peak summit area.  On southwest-facing slope east of the saddle at the ridgeline and well below the summit.,"Rocky, exposed summit and adjacent slopes with Eriogonum ovalifolium and Polemonium pulcherrimum common with Pinus albicaulis scattered.","47.42308° N,  120.80374° W",Y,WGS84,David Giblin,Digital Map,,TRUE,1,"c(-120.815155, 47.419944)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146809,f06eb1ff-a105-49c3-92a6-8b16a42d5c92,WTU,190349,Asteraceae,,Flowers,A. R. Kruckeberg,14,8,1955,Washington,Kittitas,"De Roux Forest Camp, upper north fork Teanaway River, Wenatchee National Forest. Above camp.","On steep sterile, barren serpentinized slopes.",,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-120.937862, 47.417428)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17862,81de9885-8c20-42fc-83db-181427603c5f,WTU,144687,Asteraceae,,Flowers & Fruits,J. William Thompson,NA,8,1951,Washington,Chelan,"High ridge between Fourth and Hardscrabble Creeks, Wenatchee Mountains.",Hawkins formation.,,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-120.857094, 47.429451)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146817,b7c35df1-3f2b-486d-92f0-c0ffbd9a96b8,WTU,144686,Asteraceae,,Flowers,J. William Thompson,NA,7,1950,Washington,Kittitas,At the head of Beverly Creek. Wenatchee National Forest.,"High ridge, growing in slick and slide serpentine, at exact spot.",,Y,WGS84,Jim Duemmel,Digital Map,,TRUE,1,"c(-120.884055, 47.414405)"
Chaenactis thompsonii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3503274,24c7059e-e40f-4407-905c-de4a646138a1,WTU,425630,Asteraceae,,,Richard G. Olmstead,1,7,2020,Washington,Kittitas,Okanogan Wenatchee National Forest. Way Creek Trail at upper end of Way Creek basin. [County name on label is incorrect].,,"47.357747° N,  120.922438° W",Y,,,,,FALSE,1,"c(-120.922438, 47.357747)"
Claytonia megarhiza,2024-07-15 12:08:00 -0700,,"Kittitas County, WA, USA",,Wenatchee springbeauty,https://www.inaturalist.org/observations/232592583,https://inaturalist-open-data.s3.amazonaws.com/photos/413233394/medium.jpg,paintedbunting123,232592583,Wenatchee springbeauty,Plantae,240050,1,0,2024/07/15 12:08 PM,2024-07-15,2024-07-15 19:08:00 UTC,Pacific Time (US & Canada),15,15,,NA,false,,,7732415,,2024-07-29 23:00:17 UTC,2024-07-29 23:44:08 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9354532387, 47.4593711286)"
Claytonia megarhiza,2024-07-13 15:07:51 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/230325095,https://inaturalist-open-data.s3.amazonaws.com/photos/408951658/medium.jpeg,jareddodson,230325095,Wenatchee springbeauty,Plantae,240050,1,0,2024-07-13 15:07:51-07:00,2024-07-13,2024-07-13 22:07:51 UTC,Pacific Time (US & Canada),11,11,,NA,false,,,3448676,,2024-07-19 17:00:50 UTC,2024-07-24 08:06:16 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8008883333, 47.4736783333)"
Claytonia megarhiza,2024-07-13 15:06:49 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/230324889,https://inaturalist-open-data.s3.amazonaws.com/photos/408951283/medium.jpeg,jareddodson,230324889,Wenatchee springbeauty,Plantae,240050,1,0,2024-07-13 15:06:49-07:00,2024-07-13,2024-07-13 22:06:49 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,3448676,,2024-07-19 16:59:41 UTC,2024-07-24 08:05:57 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8008633333, 47.4737366667)"
Claytonia megarhiza,2024-07-13 14:18:23 -0700,,"Kittitas County, US-WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/229201887,https://inaturalist-open-data.s3.amazonaws.com/photos/406825368/medium.jpeg,mylodon,229201887,Wenatchee springbeauty,Plantae,240050,1,0,2024-07-13 14:18:23,2024-07-13,2024-07-13 21:18:23 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,3352889,,2024-07-14 06:55:35 UTC,2024-07-20 15:36:37 UTC,research,CC-BY-NC,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.90585449, 47.42097523)"
Claytonia megarhiza,2024-07-07 07:40:03 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/227909793,https://inaturalist-open-data.s3.amazonaws.com/photos/404371068/medium.jpg,askrenm,227909793,Wenatchee springbeauty,Plantae,240050,1,0,2024-07-07 07:40:03-07:00,2024-07-07,2024-07-07 14:40:03 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3090045,,2024-07-08 00:26:13 UTC,2024-07-24 19:49:03 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9357616667, 47.4595116667)"
Claytonia megarhiza,2024-05-31 17:51:03 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/219776734,https://inaturalist-open-data.s3.amazonaws.com/photos/389039555/medium.jpg,cascadecat,219776734,Wenatchee springbeauty,Plantae,240050,1,0,2024-05-31 17:51:03-07:00,2024-05-31,2024-06-01 00:51:03 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1505543,,2024-06-01 16:36:14 UTC,2024-06-27 17:24:24 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8496466667, 47.41352)"
Claytonia megarhiza,2023-08-01 10:32:20 -0700,,"Okanogan - Wenatchee National Forest, Leavenworth, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/184434795,https://inaturalist-open-data.s3.amazonaws.com/photos/321940345/medium.jpg,llochner,184434795,Wenatchee springbeauty,Plantae,240050,2,0,2023-08-01 10:32:20-07:00,2023-08-01,2023-08-01 17:32:20 UTC,Pacific Time (US & Canada),13,13,,NA,false,,,6688023,Lucas Lochner Bravo,2023-09-22 20:41:30 UTC,2024-05-13 15:59:19 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.791375, 47.4099283333)"
Claytonia megarhiza,2023-07-11 14:40:00 -0700,,"Chelan County, WA, USA",,Wenatchee springbeauty,https://www.inaturalist.org/observations/182909281,https://inaturalist-open-data.s3.amazonaws.com/photos/318869052/medium.jpg,abr,182909281,Wenatchee springbeauty,Plantae,240050,2,0,2023/07/11 2:40 PM,2023-07-11,2023-07-11 21:40:00 UTC,Pacific Time (US & Canada),13,13,,NA,false,,,19435,Amelia Ryan,2023-09-12 05:21:32 UTC,2024-12-24 03:28:27 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.818025678, 47.4206286322)"
Claytonia megarhiza,2023-07-11 14:16:00 -0700,,"Chelan County, WA, USA",,Wenatchee springbeauty,https://www.inaturalist.org/observations/182909274,https://inaturalist-open-data.s3.amazonaws.com/photos/318868851/medium.jpg,abr,182909274,Wenatchee springbeauty,Plantae,240050,2,0,2023/07/11 2:16 PM,2023-07-11,2023-07-11 21:16:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,19435,Amelia Ryan,2023-09-12 05:21:30 UTC,2024-07-09 14:30:39 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.8181305556, 47.4206666667)"
Claytonia megarhiza,2023-08-19 11:12:00 -0700,,"Kittitas County, WA, USA",,Wenatchee springbeauty,https://www.inaturalist.org/observations/179596949,https://inaturalist-open-data.s3.amazonaws.com/photos/312694962/medium.jpeg,davedrum,179596949,Wenatchee springbeauty,Plantae,240050,2,0,2023/08/19 11:12 AM,2023-08-19,2023-08-19 18:12:00 UTC,Pacific Time (US & Canada),8,8,,NA,false,,,5354436,Dave Drum,2023-08-21 22:44:20 UTC,2024-03-19 00:57:03 UTC,research,CC-BY-NC,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9591612339, 47.466321464)"
Claytonia megarhiza,2023-07-17 15:11:50 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/173660020,https://inaturalist-open-data.s3.amazonaws.com/photos/301602066/medium.jpg,jareddodson,173660020,Wenatchee springbeauty,Plantae,240050,2,0,2023-07-17 15:11:50-07:00,2023-07-17,2023-07-17 22:11:50 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,3448676,,2023-07-18 20:53:48 UTC,2024-03-19 01:03:19 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-121.0960166667, 47.5812283333)"
Claytonia megarhiza,2023-06-15 13:41:55 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/167631179,https://inaturalist-open-data.s3.amazonaws.com/photos/290413812/medium.jpg,jhorthos,167631179,Wenatchee springbeauty,Plantae,240050,2,0,2023-06-15 13:41:55-07:00,2023-06-15,2023-06-15 20:41:55 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2023-06-16 01:43:52 UTC,2025-01-28 19:11:38 UTC,research,CC0,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9613283333, 47.4645916667)"
Claytonia megarhiza,2023-06-15 13:59:18 -0700,,"Kittitas County, US-WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/167627423,https://inaturalist-open-data.s3.amazonaws.com/photos/290406246/medium.jpeg,brewbooks,167627423,Wenatchee springbeauty,Plantae,240050,2,0,2023-06-15 13:59:18,2023-06-15,2023-06-15 20:59:18 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,8641,John Brew,2023-06-16 01:13:11 UTC,2024-03-19 01:05:15 UTC,research,CC-BY,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9596285145, 47.4653890955)"
Claytonia megarhiza,2023-06-15 13:51:07 -0700,,"Kittitas County, US-WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/167627331,https://inaturalist-open-data.s3.amazonaws.com/photos/290406150/medium.jpeg,brewbooks,167627331,Wenatchee springbeauty,Plantae,240050,2,0,2023-06-15 13:51:07,2023-06-15,2023-06-15 20:51:07 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,8641,John Brew,2023-06-16 01:12:47 UTC,2024-03-19 01:05:31 UTC,research,CC-BY,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9595143879, 47.4641878133)"
Claytonia megarhiza,2023-06-15 13:43:17 -0700,,"Kittitas County, US-WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/167627270,https://inaturalist-open-data.s3.amazonaws.com/photos/290406039/medium.jpeg,brewbooks,167627270,Wenatchee springbeauty,Plantae,240050,2,0,2023-06-15 13:43:17,2023-06-15,2023-06-15 20:43:17 UTC,Pacific Time (US & Canada),5,5,,NA,false,,,8641,John Brew,2023-06-16 01:12:12 UTC,2024-03-19 01:06:01 UTC,research,CC-BY,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9610009557, 47.4644794577)"
Claytonia megarhiza,2023-06-15 13:32:24 -0700,,"Kittitas County, US-WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/167627152,https://inaturalist-open-data.s3.amazonaws.com/photos/290405821/medium.jpeg,brewbooks,167627152,Wenatchee springbeauty,Plantae,240050,2,0,2023-06-15 13:32:24,2023-06-15,2023-06-15 20:32:24 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,8641,John Brew,2023-06-16 01:11:13 UTC,2024-03-19 01:06:18 UTC,research,CC-BY,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9610824648, 47.4644746198)"
Claytonia megarhiza,2023-06-15 13:22:26 -0700,,"Kittitas County, US-WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/167627116,https://inaturalist-open-data.s3.amazonaws.com/photos/290405715/medium.jpeg,brewbooks,167627116,Wenatchee springbeauty,Plantae,240050,2,0,2023-06-15 13:22:26,2023-06-15,2023-06-15 20:22:26 UTC,Pacific Time (US & Canada),3,3,,NA,false,,,8641,John Brew,2023-06-16 01:10:47 UTC,2024-03-19 01:06:24 UTC,research,CC-BY,NA,2,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9611806949, 47.464555273)"
Claytonia megarhiza,2023-06-10 10:15:22 -0700,,"Okanogan - Wenatchee National Forest, Cle Elum, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/166739283,https://inaturalist-open-data.s3.amazonaws.com/photos/288772298/medium.jpg,jareddodson,166739283,Wenatchee springbeauty,Plantae,240050,2,0,2023-06-10 10:15:22-07:00,2023-06-10,2023-06-10 17:15:22 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,3448676,,2023-06-11 05:20:38 UTC,2024-03-19 01:06:36 UTC,research,CC-BY-NC,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9059966667, 47.4219083333)"
Claytonia megarhiza,2022-10-22 14:15:52 -0700,,"Bosque Nacional de Wenatchee, Leavenworth, WA, US",,Wenatchee springbeauty,https://www.inaturalist.org/observations/139705572,https://inaturalist-open-data.s3.amazonaws.com/photos/239002826/medium.jpg,r_a_b,139705572,Wenatchee springbeauty,Plantae,240050,2,0,2022-10-22 14:15:52-07:00,2022-10-22,2022-10-22 21:15:52 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1429048,rebecca bachman,2022-10-23 03:05:17 UTC,2024-03-19 01:09:06 UTC,research,CC0,NA,3,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9404216667, 47.4704033333)"
Claytonia megarhiza,2022-09-03 12:06:00 -0700,,"Kittitas County, WA, USA",,Wenatchee springbeauty,https://www.inaturalist.org/observations/133635497,https://inaturalist-open-data.s3.amazonaws.com/photos/227654999/medium.jpeg,jhorthos,133635497,Wenatchee springbeauty,Plantae,240050,2,0,2022/09/03 12:06 PM,2022-09-03,2022-09-03 19:06:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-09-04 16:57:46 UTC,2025-01-30 23:55:32 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-120.9604111111, 47.4643277778)"
Claytonia megarhiza,2022-08-22 13:32:00 -0700,"most flowers were passed, but found a few still in late flower","Chelan County, WA, USA",,Wenatchee springbeauty,https://www.inaturalist.org/observations/132027860,https://inaturalist-open-data.s3.amazonaws.com/photos/224775342/medium.jpeg,jhorthos,132027860,Wenatchee springbeauty,Plantae,240050,2,0,2022/08/22 1:32 PM,2022-08-22,2022-08-22 20:32:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-23 16:48:33 UTC,2024-03-19 01:11:12 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-121.0602805556, 47.5443)"
Claytonia megarhiza,2022-08-22 13:30:00 -0700,,"Chelan County, WA, USA",,Wenatchee springbeauty,https://www.inaturalist.org/observations/132027778,https://inaturalist-open-data.s3.amazonaws.com/photos/224775124/medium.jpeg,jhorthos,132027778,Wenatchee springbeauty,Plantae,240050,2,0,2022/08/22 1:30 PM,2022-08-22,2022-08-22 20:30:00 UTC,Pacific Time (US & Canada),4,4,,NA,false,,,1094975,James H. Thomas,2022-08-23 16:47:42 UTC,2025-01-31 16:33:55 UTC,research,CC0,NA,NA,false,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"c(-121.0602888889, 47.54435)"
